江西频道,#genre#
CCTV10,rtsp://115.153.245.70/PLTV/88888888/224/3221226630/51813372.smil
CCTV11,rtsp://115.153.245.70/PLTV/88888888/224/3221226986/85722616.smil
CCTV12,rtsp://115.153.245.70/PLTV/88888888/224/3221226829/59814709.smil
CCTV13,rtsp://115.153.245.70/PLTV/88888888/224/3221227037/87447722.smil
CCTV14,rtsp://115.153.245.70/PLTV/88888888/224/3221226634/51813368.smil
CCTV15,rtsp://115.153.245.70/PLTV/88888888/224/3221226988/85722541.smil
CCTV16,rtsp://115.153.245.70/PLTV/88888888/224/3221227051/92603106.smil
CCTV17,rtsp://115.153.245.70/PLTV/88888888/224/3221226846/61397282.smil

CCTV3(付费)高清,rtsp://115.153.245.70/PLTV/88888888/224/3221226841/63329606.smil
CCTV5(付费)高清,rtsp://115.153.245.70/PLTV/88888888/224/3221226852/63329574.smil
CCTV6(付费)高清,rtsp://115.153.245.70/PLTV/88888888/224/3221226843/63329570.smil
CCTV8(付费)高清,rtsp://115.153.245.70/PLTV/88888888/224/3221226854/63329578.smil


CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8

CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV6,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8


卫视频道,#genre#
湖南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225697/iptv8039.smil
浙江卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
江苏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
东方卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
北京卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225546/iptv51912.smil
广东卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
深圳卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
湖北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
天津卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226622/51176344.smil
辽宁卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226649/46098370.smil
山东卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
黑龙江卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
东南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226677/51176347.smil
云南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226937/72640386.smil
吉林卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226831/59814731.smil
西藏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225570/iptv101725.smil
广西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226954/71778425.smil
宁夏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225747/iptv101619.smil
河南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226842/59814787.smil
重庆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226638/51813388.smil
甘肃卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221227039/87447727.smil
海南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226933/70442779.smil
四川卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226693/51813384.smil
山西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225551/iptv7966.smil
贵州卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226833/59814738.smil
青海卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225589/iptv7985.smil
陕西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225755/iptv101726.smil
内蒙古卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225591/iptv7986.smil
新疆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225550/iptv61197.smil
兵团卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225753/iptv101723.smil
河北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226821/59781859.smil
厦门卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226982/85722609.smil
三沙卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226984/85722645.smil



教育频道,#genre#
中国教育1台,rtsp://115.153.245.70/PLTV/88888888/224/3221226858/63768493.smil
中国教育2台,rtsp://115.153.245.70/PLTV/88888888/224/3221226978/85722625.smil
中国教育4台,rtsp://115.153.245.70/PLTV/88888888/224/3221226905/65242632.smil

其他频道,#genre#
金鹰纪实,rtsp://115.153.245.70/PLTV/88888888/224/3221226823/59781863.smil
先锋乒羽,rtsp://115.153.245.70/PLTV/88888888/224/3221226935/72307307.smil
金鹰卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221226972/80382319.smil
炫动卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225583/iptv7982.smil
央视台球,rtsp://115.153.245.70/PLTV/88888888/224/3221226955/86106661.smil
央视精品,rtsp://115.153.245.70/PLTV/88888888/224/3221226957/86128679.smil
精彩影视,rtsp://115.153.245.70/PLTV/88888888/224/3221227052/86502219.smil
CHC高清电影,rtsp://115.153.245.70/PLTV/88888888/224/3221226990/86128784.smil
CHC家庭影院,rtsp://115.153.245.70/PLTV/88888888/224/3221226959/86128800.smil
CHC动作电影,rtsp://115.153.245.70/PLTV/88888888/224/3221226992/86128817.smil
纪实人文,rtsp://115.153.245.70/PLTV/88888888/224/3221225951/10000100000000060000000000905987_0.smil
第一剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226961/86128891.smil
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil
风云剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226963/86128874.smil
风云足球,rtsp://115.153.245.70/PLTV/88888888/224/3221227000/86128919.smil
怀旧剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226996/86128881.smil
世界地理,rtsp://115.153.245.70/PLTV/88888888/224/3221226965/86128966.smil
女性时尚,rtsp://115.153.245.70/PLTV/88888888/224/3221226998/86128978.smil
高尔夫网球,rtsp://115.153.245.70/PLTV/88888888/224/3221226967/86128985.smil
财富天下,rtsp://115.153.245.70/PLTV/88888888/224/3221227068/95616594.smil
文物宝库,rtsp://115.153.245.70/PLTV/88888888/224/3221226808/59781526.smil
求索纪录,rtsp://115.153.245.70/PLTV/88888888/224/3221227035/86502224.smil
茶频道,rtsp://115.153.245.70/PLTV/88888888/224/3221226832/59781969.smil
快乐垂钓,rtsp://115.153.245.70/PLTV/88888888/224/3221226834/59781974.smil
梨园,rtsp://115.153.245.70/PLTV/88888888/224/3221226822/59781815.smil
武术世界,rtsp://115.153.245.70/PLTV/88888888/224/3221226824/59781846.smil
兵器科技,rtsp://115.153.245.70/PLTV/88888888/224/3221227004/86132185.smil
新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil
中华特产,rtsp://115.153.245.70/PLTV/88888888/224/3221227046/86502168.smil
四海钓鱼,rtsp://115.153.245.70/PLTV/88888888/224/3221227048/86502173.smil
车迷频道,rtsp://115.153.245.70/PLTV/88888888/224/3221227027/86502211.smil
生态环境,rtsp://115.153.245.70/PLTV/88888888/224/3221227029/86502215.smil
家庭理财,rtsp://115.153.245.70/PLTV/88888888/224/3221227031/86502127.smil
环球旅游,rtsp://115.153.245.70/PLTV/88888888/224/3221227033/86502177.smil
优优宝贝,rtsp://115.153.245.70/PLTV/88888888/224/3221227050/86502131.smil
中国天气,rtsp://115.153.245.70/PLTV/88888888/224/3221227056/89471929.smil
证券服务,rtsp://115.153.245.70/PLTV/88888888/224/3221227043/89471982.smil
百姓健康,rtsp://115.153.245.70/PLTV/88888888/224/3221227047/89471925.smil

CCTV4欧洲,rtsp://115.153.245.70/PLTV/88888888/224/3221226964/77799053.smil
CCTV4美洲,rtsp://115.153.245.70/PLTV/88888888/224/3221226962/77799052.smil
CGTN-英语,rtsp://115.153.245.70/PLTV/88888888/224/3221226947/77798966.smil
CGTN-纪录,rtsp://115.153.245.70/PLTV/88888888/224/3221226960/77798993.smil
CGTN-西班牙语,rtsp://115.153.245.70/PLTV/88888888/224/3221226949/77798970.smil
CGTN-法语,rtsp://115.153.245.70/PLTV/88888888/224/3221226968/77799060.smil
CGTN-阿拉伯语,rtsp://115.153.245.70/PLTV/88888888/224/3221226951/77799001.smil
CGTN-俄语,rtsp://115.153.245.70/PLTV/88888888/224/3221226966/77798997.smil
CGTN,rtsp://115.153.245.70/PLTV/88888888/224/3221226694/55738457.smil

汽摩,rtsp://115.153.245.70/PLTV/88888888/224/3221226819/59781852.smil

卡酷少儿,rtsp://115.153.245.70/PLTV/88888888/224/3221225566/iptv101695.smil
嘉佳卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil
欢笑剧场-4K,rtsp://115.153.245.70/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
都市剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221225738/10000100000000060000000000901499_0.smil
山东教育,rtsp://115.153.245.70/PLTV/88888888/224/3221226980/85722602.smil

东方财经,rtsp://115.153.245.70/PLTV/88888888/224/3221225609/iptv7995.smil
乐游,rtsp://115.153.245.70/PLTV/88888888/224/3221227041/87703526.smil
法治天地,rtsp://115.153.245.70/PLTV/88888888/224/3221225607/iptv7994.smil
生活时尚,rtsp://115.153.245.70/PLTV/88888888/224/3221225603/iptv7992.smil
金色频道,rtsp://115.153.245.70/PLTV/88888888/224/3221225621/iptv8001.smil

国学,rtsp://115.153.245.70/PLTV/88888888/224/3221226797/59781463.smil
动漫秀场,rtsp://115.153.245.70/PLTV/88888888/224/3221225613/iptv7997.smil
游戏风云,rtsp://115.153.245.70/PLTV/88888888/224/3221225615/iptv7998.smil

电视指南,rtsp://115.153.245.70/PLTV/88888888/224/3221226969/86129034.smil
书画,rtsp://115.153.245.70/PLTV/88888888/224/3221226971/86128924.smil
环球奇观,rtsp://115.153.245.70/PLTV/88888888/224/3221226977/86128939.smil




芒果跨年(特写),rtsp://115.153.245.70/PLTV/88888888/224/3221226956/72788191.smil
芒果跨年云监工,rtsp://115.153.245.70/PLTV/88888888/224/3221226958/72788248.smil
少儿动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227006/86440922.smil
魅力时尚,rtsp://115.153.245.70/PLTV/88888888/224/3221226981/86440822.smil
热播剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227008/86440955.smil
经典电影,rtsp://115.153.245.70/PLTV/88888888/224/3221227010/86440860.smil
爱综艺,rtsp://115.153.245.70/PLTV/88888888/224/3221226983/86440966.smil
爱体育,rtsp://115.153.245.70/PLTV/88888888/224/3221227012/86440946.smil
爱电影,rtsp://115.153.245.70/PLTV/88888888/224/3221226985/86441021.smil
爱大剧,rtsp://115.153.245.70/PLTV/88888888/224/3221227014/86441032.smil
收视指南,rtsp://115.153.245.70/PLTV/88888888/224/3221226987/86440886.smil
IPTV谍战剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227016/86441085.smil
IPTV相声小品,rtsp://115.153.245.70/PLTV/88888888/224/3221226989/86441091.smil
IPTV野外,rtsp://115.153.245.70/PLTV/88888888/224/3221226991/86441042.smil
IPTV法治,rtsp://115.153.245.70/PLTV/88888888/224/3221226993/86440997.smil
城市剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227018/86441003.smil
军旅剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226995/86441107.smil
古装剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227020/86441115.smil
喜剧影院,rtsp://115.153.245.70/PLTV/88888888/224/3221226997/86441126.smil
动作影院,rtsp://115.153.245.70/PLTV/88888888/224/3221226999/86441130.smil
家庭影院,rtsp://115.153.245.70/PLTV/88888888/224/3221227022/86441136.smil
音乐现场,rtsp://115.153.245.70/PLTV/88888888/224/3221227001/86441055.smil
武侠剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227003/86441017.smil
爱生活,rtsp://115.153.245.70/PLTV/88888888/224/3221227024/86441150.smil
好学生,rtsp://115.153.245.70/PLTV/88888888/224/3221227026/86441141.smil
精选,rtsp://115.153.245.70/PLTV/88888888/224/3221227005/86441212.smil
国学,rtsp://115.153.245.70/PLTV/88888888/224/3221227028/86441216.smil
戏曲,rtsp://115.153.245.70/PLTV/88888888/224/3221227030/86441159.smil
早教,rtsp://115.153.245.70/PLTV/88888888/224/3221227007/86441065.smil
动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227009/86502150.smil
鉴赏,rtsp://115.153.245.70/PLTV/88888888/224/3221227011/86502050.smil
墨宝,rtsp://115.153.245.70/PLTV/88888888/224/3221227032/86502054.smil
光影,rtsp://115.153.245.70/PLTV/88888888/224/3221227013/86502094.smil
台球,rtsp://115.153.245.70/PLTV/88888888/224/3221227034/86502060.smil
美人,rtsp://115.153.245.70/PLTV/88888888/224/3221227015/86502099.smil
武术,rtsp://115.153.245.70/PLTV/88888888/224/3221227017/86502065.smil
高网,rtsp://115.153.245.70/PLTV/88888888/224/3221227036/86502103.smil
足球,rtsp://115.153.245.70/PLTV/88888888/224/3221227019/86502107.smil
军事,rtsp://115.153.245.70/PLTV/88888888/224/3221227038/86502156.smil
地理,rtsp://115.153.245.70/PLTV/88888888/224/3221227040/86502111.smil
美妆,rtsp://115.153.245.70/PLTV/88888888/224/3221227021/86502160.smil
解密,rtsp://115.153.245.70/PLTV/88888888/224/3221227023/86502069.smil
星影,rtsp://115.153.245.70/PLTV/88888888/224/3221227042/86502073.smil
爱体育,rtsp://115.153.245.70/PLTV/88888888/224/3221227044/86502115.smil
爱上4K,rtsp://115.153.245.70/PLTV/88888888/224/3221227025/86502164.smil
江西经济生活2,rtsp://115.153.245.70/PLTV/88888888/224/3221226717/53707446.smil
CCTV-1,rtsp://115.153.245.70/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV16-4K,rtsp://115.153.233.154/PLTV/88888888/224/3221227051/92603106.smil
直播室101,rtsp://115.153.245.70/PLTV/88888888/224/3221226231/10000100000000060000000001398612_0.smil
直播室102,rtsp://115.153.245.70/PLTV/88888888/224/3221226208/10000100000000060000000001398613_0.smil
直播室103,rtsp://115.153.245.70/PLTV/88888888/224/3221226234/10000100000000060000000001398614_0.smil
直播室104,rtsp://115.153.245.70/PLTV/88888888/224/3221226228/10000100000000060000000001398576_0.smil
直播室105,rtsp://115.153.245.70/PLTV/88888888/224/3221226211/10000100000000060000000001398615_0.smil
直播室106,rtsp://115.153.245.70/PLTV/88888888/224/3221226237/10000100000000060000000001398616_0.smil
直播室107,rtsp://115.153.245.70/PLTV/88888888/224/3221226214/10000100000000060000000001398617_0.smil
直播室108,rtsp://115.153.245.70/PLTV/88888888/224/3221226252/10000100000000060000000001408355_0.smil
直播室109,rtsp://115.153.245.70/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil
直播室110,rtsp://115.153.245.70/PLTV/88888888/224/3221226255/10000100000000060000000001408357_0.smil
直播室111,rtsp://115.153.245.70/PLTV/88888888/224/3221226229/10000100000000060000000001408358_0.smil

直播室201,rtsp://115.153.245.70/PLTV/88888888/224/3221226240/10000100000000060000000001398618_0.smil
直播室202,rtsp://115.153.245.70/PLTV/88888888/224/3221226217/10000100000000060000000001398619_0.smil
直播室203,rtsp://115.153.245.70/PLTV/88888888/224/3221226243/10000100000000060000000001398620_0.smil
直播室204,rtsp://115.153.245.70/PLTV/88888888/224/3221226220/10000100000000060000000001398621_0.smil
直播室205,rtsp://115.153.245.70/PLTV/88888888/224/3221226246/10000100000000060000000001398622_0.smil
直播室206,rtsp://115.153.245.70/PLTV/88888888/224/3221226223/10000100000000060000000001398623_0.smil
直播室207,rtsp://115.153.245.70/PLTV/88888888/224/3221226249/10000100000000060000000001398624_0.smil
直播室208,rtsp://115.153.245.70/PLTV/88888888/224/3221226244/10000100000000060000000001513071_0.smil
直播室209,rtsp://115.153.245.70/PLTV/88888888/224/3221226247/10000100000000060000000001513074_0.smil
直播室210,rtsp://115.153.245.70/PLTV/88888888/224/3221226258/10000100000000060000000001513078_0.smil
直播室211,rtsp://115.153.245.70/PLTV/88888888/224/3221226250/10000100000000060000000001513081_0.smil
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰卫视,http://lhq-cctv.8866.org:18181/tsfile/live/1214_1.m3u8
凤凰卫视,http://117.174.81.63:50080/newlive/live/hls/51/live.m3u8
凤凰卫视高清,http://113.117.74.107:8081/hls/37/index.m3u8



广东新闻,https://vod.gdtv.cn/m3u8/202401/170565678746.m3u8
广东珠江,https://vod.gdtv.cn/m3u8/202401/170567350934.m3u8
广东体育,https://vod.gdtv.cn/m3u8/202401/170558960149.m3u8
广东影视,https://vod.gdtv.cn/m3u8/202401/170530952414.m3u8
嘉佳卡通,https://vod.gdtv.cn/m3u8/202401/170559047135.m3u8
广东少儿,https://vod.gdtv.cn/m3u8/202401/170515928771.m3u8
大湾区卫视，https://vod.gdtv.cn/m3u8/202401/170567312581.m3u8
4K超清,https://vod.gdtv.cn/m3u8/202401/170567928663.m3u8
岭南戏曲,https://vod.gdtv.cn/m3u8/202401/170567939446.m3u8
GRTN文化频道,https://vod.gdtv.cn/m3u8/202401/170546576547.m3u8
GRTN生活频道,https://vod.gdtv.cn/m3u8/202312/170234989496.m3u8
都安综合,https://lives.myun.tv:443/live/09em42ol.m3u8
东兰综合,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8


https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e8ad2ed7417008149d8f89a6bc89b537&txTime=18d0169335d
https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=79efdf02b2668452ebc350bbd9952e97&txTime=18d0169335e
https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=650149542bdd49eb6defa1433cf0a84d&txTime=18d0169335e
https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=b0a07200bb4c35aae6f27928e64d0deb&txTime=18d0169335e
https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1f5bf3008236a64e3f82eadae0171745&txTime=18d0169335e
https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=fd3e28dfece82e243e50fb9b6042657d&txTime=18d0169335e


************江西省内台**************
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226656/46275837.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227069/94448631.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226946/70055407.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227071/98779894.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226708/53213097.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226650/53190437.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226942/69552502.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226724/53707450.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227070/96801473.smil

*************央视频道****************
rtsp://115.153.254.81:554/PLTV/88888888/224/3221225699/iptv8040.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226825/59814584.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226930/65406412.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226838/59814684.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226907/65396401.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226976/85722488.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226909/65396493.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226827/59814693.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226911/65406606.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226840/59814699.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226630/51813372.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226986/85722616.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226829/59814709.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227037/87447722.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226634/51813368.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226988/85722541.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227051/92603106.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226846/61397282.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226964/77799053.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226962/77799052.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226694/55738457.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226947/77798966.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226960/77798993.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226949/77798970.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226968/77799060.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226951/77799001.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226966/77798997.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226955/86106661.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221226957/86128679.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221225623/iptv8002.smil
rtsp://115.153.254.81:554/PLTV/88888888/224/3221227056/89471929.smil



凤凰卫视,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://113.64.145.121:8081/hls/36/index.m3u8
凤凰中文,http://113.64.145.121:8081/hls/37/index.m3u8
凤凰香港,http://113.64.145.121:8081/hls/38/index.m3u8
星空卫视,http://118.113.110.79:8888/udp/239.93.0.156:2193
星空卫视,http://118.113.110.79:8888/udp/239.93.1.10:2193






央视频道,#genre#
CCTV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
